date,state,usage,tavg,tmin,tmax,prcp
2019-09-28,Uttar Pradesh,330.1,24.4,23.1,25.75,43.9
2019-09-29,Delhi,87.9,27.7,24.2,33.0,0.3
2019-09-29,Karnataka,161.8,24.7,21.1,30.0,0.0
2019-09-29,Maharashtra,458.8,28.4,25.0,32.2,0.3
2019-09-29,Rajasthan,215.5,24.7,21.1,30.0,0.0
2019-09-29,Tamil Nadu,266.3,29.7,26.4,33.0,0.0
2019-09-29,Uttar Pradesh,327.3,23.7,22.9,26.2,2.0
2019-09-30,Delhi,86.4,27.4,23.8,31.2,0.0
2019-09-30,Karnataka,162.5,25.2,21.4,30.2,0.0
2019-09-30,Maharashtra,441.8,28.3,26.0,31.4,4.1
2019-09-30,Rajasthan,213.0,25.2,21.4,30.2,0.0
2019-09-30,Tamil Nadu,276.9,29.1,25.8,34.0,0.0
2019-09-30,Uttar Pradesh,323.6,23.7,22.299999999999997,26.3,1.0
2019-10-01,Delhi,80.7,28.7,23.8,32.4,0.0
2019-10-01,Karnataka,154.6,23.5,21.4,30.3,0.0
2019-10-01,Maharashtra,400.0,28.9,26.0,31.8,0.8
2019-10-01,Rajasthan,208.4,23.5,21.4,30.3,0.0
2019-10-01,Tamil Nadu,264.2,29.7,24.9,34.0,0.0
2019-10-01,Uttar Pradesh,316.5,25.8,21.7,29.5,0.0
2019-10-02,Delhi,75.3,29.0,23.4,33.0,2.0
2019-10-02,Karnataka,138.3,23.8,18.6,29.1,22.1
2019-10-02,Maharashtra,368.4,28.8,24.8,31.6,0.0
2019-10-02,Rajasthan,202.2,23.8,18.6,29.1,22.1
2019-10-02,Tamil Nadu,249.8,29.8,25.7,34.6,0.0
2019-10-02,Uttar Pradesh,299.3,25.5,23.9,30.4,4.1
2019-10-03,Delhi,68.9,28.8,21.4,34.4,0.0
2019-10-03,Karnataka,210.7,23.5,19.2,30.4,7.9
2019-10-03,Maharashtra,414.6,29.0,24.5,31.6,0.0
2019-10-03,Rajasthan,231.0,23.5,19.2,30.4,7.9
2019-10-03,Tamil Nadu,275.1,30.0,25.6,34.1,0.0
2019-10-03,Uttar Pradesh,282.8,27.3,24.1,31.1,0.0
2019-10-04,Delhi,72.2,27.2,19.8,34.8,47.0
2019-10-04,Karnataka,204.2,23.0,19.6,28.3,2.3
2019-10-04,Maharashtra,418.4,28.8,26.4,32.0,0.0
2019-10-04,Rajasthan,237.6,23.0,19.6,28.3,2.3
2019-10-04,Tamil Nadu,240.3,29.9,26.0,34.1,0.0
2019-10-04,Uttar Pradesh,295.3,28.1,24.1,33.8,0.0
2019-10-05,Delhi,72.3,27.3,21.0,32.0,0.0
2019-10-05,Karnataka,212.2,23.5,19.9,29.4,8.6
2019-10-05,Maharashtra,421.8,28.6,23.7,32.4,0.0
2019-10-05,Rajasthan,240.9,23.5,19.9,29.4,8.6
2019-10-05,Tamil Nadu,227.9,29.8,25.4,34.2,0.0
2019-10-05,Uttar Pradesh,291.3,27.5,23.9,33.8,0.0
2019-10-06,Delhi,72.2,27.6,21.1,33.0,0.0
2019-10-06,Karnataka,215.5,24.3,20.6,28.7,0.5
2019-10-06,Maharashtra,421.0,29.3,23.5,33.0,0.0
2019-10-06,Rajasthan,244.1,24.3,20.6,28.7,0.5
2019-10-06,Tamil Nadu,238.1,29.9,26.2,33.8,0.0
2019-10-06,Uttar Pradesh,293.4,27.3,23.45,33.2,0.0
2019-10-07,Delhi,59.5,27.7,22.4,32.9,0.0
2019-10-07,Karnataka,193.5,24.1,21.3,29.6,0.0
2019-10-07,Maharashtra,412.7,30.0,24.8,33.0,0.0
2019-10-07,Rajasthan,170.6,24.1,21.3,29.6,0.0
2019-10-07,Tamil Nadu,260.8,30.3,25.6,35.0,0.0
2019-10-07,Uttar Pradesh,293.6,26.8,23.0,33.7,0.0
2019-10-08,Delhi,73.9,27.2,20.2,32.0,0.0
2019-10-08,Karnataka,215.6,23.3,19.2,29.2,0.0
2019-10-08,Maharashtra,413.7,29.5,24.5,33.6,0.0
2019-10-08,Rajasthan,241.1,23.3,19.2,29.2,0.0
2019-10-08,Tamil Nadu,265.1,30.0,26.1,34.2,0.0
2019-10-08,Uttar Pradesh,294.9,26.8,21.7,33.4,0.0
2019-10-09,Delhi,66.2,27.5,20.3,33.6,0.0
2019-10-09,Karnataka,211.7,24.3,19.3,30.1,5.6
2019-10-09,Maharashtra,413.1,28.5,23.5,33.0,3.0
2019-10-09,Rajasthan,242.0,24.3,19.3,30.1,5.6
2019-10-09,Tamil Nadu,268.0,29.9,25.6,34.0,0.0
2019-10-09,Uttar Pradesh,293.8,27.5,22.9,33.8,0.0
2019-10-10,Delhi,64.6,27.7,21.0,33.8,0.0
2019-10-10,Karnataka,197.4,24.7,20.7,30.0,0.0
2019-10-10,Maharashtra,403.2,29.3,24.0,34.0,0.5
2019-10-10,Rajasthan,239.6,24.7,20.7,30.0,0.0
2019-10-10,Tamil Nadu,264.6,29.1,26.6,36.0,0.0
2019-10-10,Uttar Pradesh,280.0,27.2,23.1,33.0,0.0
2019-10-11,Delhi,110.5,27.9,20.3,33.9,0.0
2019-10-11,Karnataka,219.6,24.4,21.8,30.0,0.0
2019-10-11,Maharashtra,499.8,29.6,23.8,33.0,7.9
2019-10-11,Rajasthan,215.5,24.4,21.8,30.0,0.0
2019-10-11,Tamil Nadu,341.5,29.9,25.6,33.4,0.0
2019-10-11,Uttar Pradesh,399.9,27.0,21.6,33.5,0.0
2019-10-12,Delhi,106.0,28.1,20.6,33.2,0.0
2019-10-12,Karnataka,223.6,25.0,21.5,29.6,0.5
2019-10-12,Maharashtra,500.6,29.1,25.0,34.0,0.0
2019-10-12,Rajasthan,212.5,25.0,21.5,29.6,0.5
2019-10-12,Tamil Nadu,344.4,30.4,26.4,34.2,0.0
2019-10-12,Uttar Pradesh,405.6,26.9,21.8,34.0,0.0
2019-10-13,Delhi,102.7,27.8,20.8,33.2,0.0
2019-10-13,Karnataka,225.7,24.9,21.5,29.8,0.0
2019-10-13,Maharashtra,497.9,30.4,24.2,35.0,0.5
2019-10-13,Rajasthan,221.5,24.9,21.5,29.8,0.0
2019-10-13,Tamil Nadu,339.4,30.2,26.6,34.2,0.0
2019-10-13,Uttar Pradesh,401.4,26.5,20.8,34.5,0.0
2019-10-14,Delhi,101.8,27.6,20.6,34.0,0.0
2019-10-14,Karnataka,225.0,26.7,21.6,29.6,0.0
2019-10-14,Maharashtra,495.2,31.4,25.6,35.0,0.0
2019-10-14,Rajasthan,211.8,26.7,21.6,29.6,0.0
2019-10-14,Tamil Nadu,343.8,29.8,27.0,34.0,0.0
2019-10-14,Uttar Pradesh,404.7,27.1,20.8,34.0,0.0
2019-10-15,Delhi,100.9,28.6,20.4,34.0,0.0
2019-10-15,Karnataka,222.2,24.7,21.6,30.7,0.0
2019-10-15,Maharashtra,495.1,32.1,23.8,36.2,0.0
2019-10-15,Rajasthan,192.2,24.7,21.6,30.7,0.0
2019-10-15,Tamil Nadu,348.3,29.1,26.0,33.9,7.9
2019-10-15,Uttar Pradesh,394.2,27.0,22.1,33.7,0.0
2019-10-16,Delhi,88.4,28.6,21.2,34.8,0.0
2019-10-16,Karnataka,220.9,24.5,21.2,30.0,0.0
2019-10-16,Maharashtra,496.7,31.5,23.0,35.2,0.0
2019-10-16,Rajasthan,194.9,24.5,21.2,30.0,0.0
2019-10-16,Tamil Nadu,335.7,27.2,23.8,33.4,6.1
2019-10-16,Uttar Pradesh,364.1,26.9,22.1,33.7,0.0
2019-10-17,Delhi,89.8,28.2,21.4,33.9,0.0
2019-10-17,Karnataka,211.5,22.4,20.8,28.4,0.0
2019-10-17,Maharashtra,481.3,30.7,23.6,35.0,0.0
2019-10-17,Rajasthan,211.2,22.4,20.8,28.4,0.0
2019-10-17,Tamil Nadu,320.9,25.8,24.0,30.4,53.1
2019-10-17,Uttar Pradesh,400.3,26.3,23.1,33.4,0.0
2019-10-18,Delhi,74.9,28.5,21.2,34.2,0.0
2019-10-18,Karnataka,222.7,23.0,20.2,26.8,3.8
2019-10-18,Maharashtra,445.4,28.5,24.6,31.0,0.0
2019-10-18,Rajasthan,226.5,23.0,20.2,26.8,3.8
2019-10-18,Tamil Nadu,294.7,27.7,24.0,31.4,11.9
2019-10-18,Uttar Pradesh,296.5,26.3,21.7,32.9,0.0
2019-10-19,Delhi,74.9,27.3,19.8,34.7,0.0
2019-10-19,Karnataka,230.7,23.4,20.2,27.6,8.9
2019-10-19,Maharashtra,452.7,25.7,24.6,27.0,0.0
2019-10-19,Rajasthan,226.8,23.4,20.2,27.6,8.9
2019-10-19,Tamil Nadu,287.0,27.3,24.6,31.5,2.0
2019-10-19,Uttar Pradesh,289.5,26.2,21.5,32.6,0.0
2019-10-20,Delhi,75.4,26.0,19.0,32.6,0.0
2019-10-20,Karnataka,220.5,23.3,21.0,27.9,0.0
2019-10-20,Maharashtra,441.2,25.6,23.4,27.4,0.0
2019-10-20,Rajasthan,233.3,23.3,21.0,27.9,0.0
2019-10-20,Tamil Nadu,238.5,26.8,25.0,30.6,3.0
2019-10-20,Uttar Pradesh,284.0,25.7,20.366666666666667,30.4,0.0
2019-10-21,Delhi,76.4,24.7,17.2,32.5,0.0
2019-10-21,Karnataka,227.3,22.2,20.6,28.6,7.9
2019-10-21,Maharashtra,438.8,27.9,23.4,32.0,0.0
2019-10-21,Rajasthan,225.9,22.2,20.6,28.6,7.9
2019-10-21,Tamil Nadu,227.2,25.9,23.4,29.9,65.0
2019-10-21,Uttar Pradesh,253.9,24.0,19.233333333333334,30.75,0.0
2019-10-22,Delhi,77.3,25.2,17.5,31.8,0.0
2019-10-22,Karnataka,233.0,21.4,20.3,27.1,38.9
2019-10-22,Maharashtra,431.4,27.7,23.8,31.0,9.9
2019-10-22,Rajasthan,228.1,21.4,20.3,27.1,38.9
2019-10-22,Tamil Nadu,246.6,25.4,23.0,27.3,18.0
2019-10-22,Uttar Pradesh,260.9,23.5,18.1,31.1,0.0
2019-10-23,Delhi,73.3,25.3,16.5,32.0,0.0
2019-10-23,Karnataka,228.3,22.8,19.8,28.0,13.2
2019-10-23,Maharashtra,431.8,26.8,23.6,29.0,7.1
2019-10-23,Rajasthan,230.2,22.8,19.8,28.0,13.2
2019-10-23,Tamil Nadu,262.1,28.2,23.6,32.0,1.0
2019-10-23,Uttar Pradesh,279.8,23.3,18.1,31.2,0.0
2019-10-24,Delhi,71.7,25.6,17.7,32.4,0.0
2019-10-24,Karnataka,192.3,22.5,20.0,27.6,0.0
2019-10-24,Maharashtra,426.8,27.4,24.1,31.0,2.0
2019-10-24,Rajasthan,228.2,22.5,20.0,27.6,0.0
2019-10-24,Tamil Nadu,246.7,27.8,23.6,32.2,1.0
2019-10-24,Uttar Pradesh,271.3,23.8,17.6,31.049999999999997,0.0
2019-10-25,Delhi,115.5,25.2,18.2,32.1,0.0
2019-10-25,Karnataka,154.5,21.5,19.6,26.7,0.0
2019-10-25,Maharashtra,379.0,28.2,23.8,30.0,2.0
2019-10-25,Rajasthan,211.5,21.5,19.6,26.7,0.0
2019-10-25,Tamil Nadu,306.7,27.8,25.6,30.4,0.0
2019-10-25,Uttar Pradesh,449.7,22.9,19.0,30.9,0.0
2019-10-26,Delhi,117.8,24.9,17.6,30.9,0.0
2019-10-26,Karnataka,160.5,22.4,19.0,27.0,6.1
2019-10-26,Maharashtra,396.2,27.3,25.4,29.6,0.3
2019-10-26,Rajasthan,214.5,22.4,19.0,27.0,6.1
2019-10-26,Tamil Nadu,312.4,27.7,23.4,31.2,25.9
2019-10-26,Uttar Pradesh,420.6,23.0,18.5,29.4,0.0
2019-10-27,Delhi,113.9,25.1,17.4,31.4,0.0
2019-10-27,Karnataka,161.3,22.3,19.4,27.8,3.0
2019-10-27,Maharashtra,399.4,28.9,23.0,32.0,1.0
2019-10-27,Rajasthan,207.5,22.3,19.4,27.8,3.0
2019-10-27,Tamil Nadu,306.8,28.7,24.8,32.4,0.0
2019-10-27,Uttar Pradesh,393.0,23.6,17.4,29.8,0.0
2019-10-28,Delhi,98.7,25.0,17.7,31.5,0.0
2019-10-28,Karnataka,149.9,23.1,19.4,27.4,37.1
2019-10-28,Maharashtra,344.5,29.3,24.4,33.0,0.0
2019-10-28,Rajasthan,171.0,23.1,19.4,27.4,37.1
2019-10-28,Tamil Nadu,286.0,27.8,23.6,32.6,37.1
2019-10-28,Uttar Pradesh,379.2,23.8,18.5,30.7,0.0
2019-10-29,Delhi,107.7,24.1,18.4,30.2,0.0
2019-10-29,Karnataka,164.2,22.0,20.0,27.6,0.0
2019-10-29,Maharashtra,378.1,29.8,24.8,33.0,0.0
2019-10-29,Rajasthan,156.0,22.0,20.0,27.6,0.0
2019-10-29,Tamil Nadu,301.6,27.9,23.6,32.0,7.9
2019-10-29,Uttar Pradesh,377.1,24.4,19.033333333333335,30.6,0.0
2019-10-30,Delhi,99.2,25.2,20.0,30.6,0.0
2019-10-30,Karnataka,158.1,21.4,19.7,25.3,4.6
2019-10-30,Maharashtra,399.9,30.8,24.8,36.0,0.0
2019-10-30,Rajasthan,147.3,21.4,19.7,25.3,4.6
2019-10-30,Tamil Nadu,272.1,25.7,23.5,32.8,55.9
2019-10-30,Uttar Pradesh,370.6,24.3,19.566666666666666,30.6,0.0
2019-10-31,Delhi,89.1,24.7,16.8,32.0,0.0
2019-10-31,Karnataka,142.7,22.5,19.7,25.6,6.9
2019-10-31,Maharashtra,399.2,30.6,24.6,34.0,0.0
2019-10-31,Rajasthan,163.0,22.5,19.7,25.6,6.9
2019-10-31,Tamil Nadu,260.2,27.3,23.6,30.0,17.0
2019-10-31,Uttar Pradesh,353.2,23.1,20.1,29.5,0.0
2019-11-01,Delhi,52.4,25.4,17.1,31.6,0.0
2019-11-01,Karnataka,198.4,23.8,18.0,28.8,0.3
2019-11-01,Maharashtra,392.2,28.9,25.0,34.4,0.0
2019-11-01,Rajasthan,159.5,23.8,18.0,28.8,0.3
2019-11-01,Tamil Nadu,228.2,28.6,23.5,32.0,0.3
2019-11-01,Uttar Pradesh,271.0,23.9,17.5,30.65,0.0
2019-11-02,Delhi,56.4,24.5,18.8,31.7,0.0
2019-11-02,Karnataka,206.6,24.2,21.0,29.4,0.0
2019-11-02,Maharashtra,391.7,28.7,23.0,32.8,0.0
2019-11-02,Rajasthan,162.7,24.2,21.0,29.4,0.0
2019-11-02,Tamil Nadu,239.1,28.8,24.5,32.6,0.0
2019-11-02,Uttar Pradesh,282.3,24.8,17.9,31.8,0.0
2019-11-03,Delhi,60.8,23.4,18.7,29.5,0.3
2019-11-03,Karnataka,208.4,24.4,20.5,29.5,0.0
2019-11-03,Maharashtra,392.2,28.7,23.9,32.6,0.0
2019-11-03,Rajasthan,168.6,24.4,20.5,29.5,0.0
2019-11-03,Tamil Nadu,243.8,28.6,25.2,32.6,0.0
2019-11-03,Uttar Pradesh,290.0,24.2,21.1,31.2,0.0
2019-11-04,Delhi,62.8,24.1,18.9,29.4,0.0
2019-11-04,Karnataka,217.0,24.0,19.2,29.8,0.0
2019-11-04,Maharashtra,395.0,28.9,23.6,32.0,0.0
2019-11-04,Rajasthan,170.4,24.0,19.2,29.8,0.0
2019-11-04,Tamil Nadu,248.2,28.6,25.0,33.0,0.0
2019-11-04,Uttar Pradesh,289.0,23.2,18.8,30.75,0.0
2019-11-05,Delhi,63.0,23.5,17.5,30.2,0.0
2019-11-05,Karnataka,219.8,24.1,18.2,30.8,0.0
2019-11-05,Maharashtra,402.2,29.8,24.6,33.4,0.0
2019-11-05,Rajasthan,169.7,24.1,18.2,30.8,0.0
2019-11-05,Tamil Nadu,252.5,28.9,22.6,33.1,0.0
2019-11-05,Uttar Pradesh,293.3,22.4,16.5,30.3,0.0
2019-11-06,Delhi,65.2,23.4,15.2,32.2,0.0
2019-11-06,Karnataka,219.0,24.1,19.2,30.4,0.0
2019-11-06,Maharashtra,401.9,28.7,23.2,31.6,0.0
2019-11-06,Rajasthan,169.2,24.1,19.2,30.4,0.0
2019-11-06,Tamil Nadu,254.9,28.9,22.8,34.0,0.0
2019-11-06,Uttar Pradesh,290.0,20.4,17.1,30.6,0.0
2019-11-07,Delhi,61.5,20.6,18.6,32.3,0.0
2019-11-07,Karnataka,180.4,24.7,19.6,30.9,0.0
2019-11-07,Maharashtra,421.9,28.7,24.6,32.2,0.0
2019-11-07,Rajasthan,208.2,24.7,19.6,30.9,0.0
2019-11-07,Tamil Nadu,282.8,29.3,24.7,34.0,0.0
2019-11-07,Uttar Pradesh,264.6,22.6,18.1,30.15,0.0
2019-11-08,Delhi,62.1,21.9,15.6,30.0,0.0
2019-11-08,Karnataka,204.4,24.4,18.8,29.4,3.0
2019-11-08,Maharashtra,400.2,27.2,24.0,30.4,33.0
2019-11-08,Rajasthan,170.4,24.4,18.8,29.4,3.0
2019-11-08,Tamil Nadu,259.0,30.3,24.5,35.0,0.0
2019-11-08,Uttar Pradesh,280.4,23.1,19.1,29.7,0.0
2019-11-09,Delhi,63.2,21.6,15.6,30.1,0.0
2019-11-09,Karnataka,168.5,24.3,20.3,29.2,0.0
2019-11-09,Maharashtra,402.5,27.7,23.8,30.4,30.0
2019-11-09,Rajasthan,212.4,24.3,20.3,29.2,0.0
2019-11-09,Tamil Nadu,286.3,29.1,25.4,34.7,0.0
2019-11-09,Uttar Pradesh,269.0,23.0,16.9,30.7,0.0
2019-11-10,Delhi,59.9,20.5,14.5,29.8,0.0
2019-11-10,Karnataka,173.2,24.6,20.4,29.9,49.5
2019-11-10,Maharashtra,408.4,28.6,23.0,33.0,0.0
2019-11-10,Rajasthan,214.4,24.6,20.4,29.9,49.5
2019-11-10,Tamil Nadu,293.5,28.8,24.2,33.2,0.0
2019-11-10,Uttar Pradesh,267.4,22.5,16.1,30.9,0.0
2019-11-11,Delhi,62.0,19.7,13.5,29.1,0.0
2019-11-11,Karnataka,177.3,23.8,19.7,29.8,0.0
2019-11-11,Maharashtra,414.3,29.2,22.7,33.0,0.0
2019-11-11,Rajasthan,215.3,23.8,19.7,29.8,0.0
2019-11-11,Tamil Nadu,295.1,28.6,23.8,33.2,0.0
2019-11-11,Uttar Pradesh,268.7,21.9,15.3,30.8,0.0
2019-11-12,Delhi,63.2,17.9,11.7,29.5,0.0
2019-11-12,Karnataka,175.6,23.1,18.8,28.6,0.0
2019-11-12,Maharashtra,409.9,29.3,22.8,34.0,0.0
2019-11-12,Rajasthan,196.9,23.1,18.8,28.6,0.0
2019-11-12,Tamil Nadu,297.1,29.1,24.8,34.0,0.0
2019-11-12,Uttar Pradesh,276.1,21.0,14.8,29.7,0.0
2019-11-13,Delhi,60.6,20.3,13.4,28.2,0.0
2019-11-13,Karnataka,172.8,22.9,18.5,28.0,0.0
2019-11-13,Maharashtra,410.3,29.8,23.8,34.4,0.0
2019-11-13,Rajasthan,194.3,22.9,18.5,28.0,0.0
2019-11-13,Tamil Nadu,288.3,28.5,24.6,32.3,0.0
2019-11-13,Uttar Pradesh,277.4,20.7,13.7,29.5,0.0
2019-11-14,Delhi,60.4,20.2,15.4,28.3,0.0
2019-11-14,Karnataka,172.0,22.3,18.8,28.8,0.0
2019-11-14,Maharashtra,416.2,28.7,22.0,33.0,0.0
2019-11-14,Rajasthan,200.5,22.3,18.8,28.8,0.0
2019-11-14,Tamil Nadu,273.6,28.1,24.8,32.0,0.0
2019-11-14,Uttar Pradesh,272.1,21.5,14.8,29.3,0.0
2019-11-15,Delhi,58.5,21.2,16.0,27.6,0.0
2019-11-15,Karnataka,164.1,22.7,19.6,26.8,2.8
2019-11-15,Maharashtra,406.7,29.1,23.2,32.6,0.0
2019-11-15,Rajasthan,203.7,22.7,19.6,26.8,2.8
2019-11-15,Tamil Nadu,260.2,27.1,24.4,31.8,7.1
2019-11-15,Uttar Pradesh,257.1,21.2,14.2,30.2,0.0
2019-11-16,Delhi,61.2,22.2,15.4,29.2,0.0
2019-11-16,Karnataka,244.2,23.5,20.4,26.2,0.5
2019-11-16,Maharashtra,449.1,30.0,23.8,33.0,0.0
2019-11-16,Rajasthan,222.7,23.5,20.4,26.2,0.5
2019-11-16,Tamil Nadu,340.7,27.9,24.8,31.0,0.0
2019-11-16,Uttar Pradesh,276.5,21.5,16.1,30.3,0.0
2019-11-17,Delhi,61.4,23.0,16.2,29.3,0.0
2019-11-17,Karnataka,248.9,24.0,19.5,29.2,0.0
2019-11-17,Maharashtra,463.7,30.7,23.7,35.0,0.0
2019-11-17,Rajasthan,230.4,24.0,19.5,29.2,0.0
2019-11-17,Tamil Nadu,343.0,27.4,24.8,31.6,0.0
2019-11-17,Uttar Pradesh,280.6,21.1,16.1,29.5,0.0
2019-11-18,Delhi,62.2,18.5,15.3,29.0,0.0
2019-11-18,Karnataka,247.0,23.8,20.0,29.6,0.0
2019-11-18,Maharashtra,459.1,29.3,24.0,34.0,0.0
2019-11-18,Rajasthan,225.0,23.8,20.0,29.6,0.0
2019-11-18,Tamil Nadu,340.0,28.3,25.2,32.0,4.1
2019-11-18,Uttar Pradesh,283.1,20.0,15.0,29.5,0.0
2019-11-19,Delhi,61.4,19.0,12.3,26.8,0.0
2019-11-19,Karnataka,247.8,23.6,19.8,29.4,0.0
2019-11-19,Maharashtra,452.8,29.1,21.4,34.0,0.0
2019-11-19,Rajasthan,219.4,23.6,19.8,29.4,0.0
2019-11-19,Tamil Nadu,341.4,27.2,24.8,32.0,3.0
2019-11-19,Uttar Pradesh,271.5,19.4,13.85,28.1,0.0
2019-11-20,Delhi,64.2,19.1,11.4,28.2,0.0
2019-11-20,Karnataka,249.9,22.3,19.8,29.8,0.0
2019-11-20,Maharashtra,448.9,28.7,21.4,33.0,0.0
2019-11-20,Rajasthan,218.2,22.3,19.8,29.8,0.0
2019-11-20,Tamil Nadu,340.8,27.7,24.6,32.0,21.1
2019-11-20,Uttar Pradesh,278.8,19.3,12.7,27.4,0.0
2019-11-21,Delhi,59.4,19.3,12.5,28.9,0.0
2019-11-21,Karnataka,242.1,22.4,20.4,27.6,2.5
2019-11-21,Maharashtra,451.2,29.5,22.2,34.0,0.0
2019-11-21,Rajasthan,220.9,22.4,20.4,27.6,2.5
2019-11-21,Tamil Nadu,339.5,27.6,23.5,31.6,42.9
2019-11-21,Uttar Pradesh,289.1,20.4,13.3,28.0,0.0
2019-11-22,Delhi,57.5,19.7,11.8,28.6,0.0
2019-11-22,Karnataka,230.0,22.3,19.2,25.6,0.0
2019-11-22,Maharashtra,439.0,29.3,22.8,33.4,0.0
2019-11-22,Rajasthan,215.3,22.3,19.2,25.6,0.0
2019-11-22,Tamil Nadu,313.3,27.1,25.0,31.0,7.1
2019-11-22,Uttar Pradesh,288.7,19.9,13.5,28.3,0.0
2019-11-23,Delhi,66.8,20.4,14.7,27.7,0.0
2019-11-23,Karnataka,207.9,23.2,17.3,28.0,0.0
2019-11-23,Maharashtra,403.7,29.2,23.6,33.0,0.0
2019-11-23,Rajasthan,233.3,23.2,17.3,28.0,0.0
2019-11-23,Tamil Nadu,301.7,25.7,23.2,30.3,23.1
2019-11-23,Uttar Pradesh,256.7,20.4,13.6,27.9,0.0
2019-11-24,Delhi,67.1,20.7,15.3,26.8,0.0
2019-11-24,Karnataka,212.3,22.5,18.2,29.2,0.0
2019-11-24,Maharashtra,420.1,29.0,22.4,34.0,0.0
2019-11-24,Rajasthan,236.5,22.5,18.2,29.2,0.0
2019-11-24,Tamil Nadu,309.9,27.1,22.6,30.8,6.1
2019-11-24,Uttar Pradesh,257.5,21.2,13.733333333333333,28.549999999999997,0.0
2019-11-25,Delhi,66.5,20.0,13.7,26.8,0.0
2019-11-25,Karnataka,219.5,22.4,18.6,28.5,0.0
2019-11-25,Maharashtra,428.0,28.6,22.2,33.0,0.0
2019-11-25,Rajasthan,236.6,22.4,18.6,28.5,0.0
2019-11-25,Tamil Nadu,310.6,26.9,25.0,30.8,1.0
2019-11-25,Uttar Pradesh,267.0,20.2,13.866666666666667,29.2,0.0
2019-11-26,Delhi,67.0,21.6,16.2,27.2,0.0
2019-11-26,Karnataka,223.2,22.7,16.7,27.3,0.0
2019-11-26,Maharashtra,431.0,28.7,20.5,34.0,0.0
2019-11-26,Rajasthan,227.5,22.7,16.7,27.3,0.0
2019-11-26,Tamil Nadu,313.9,27.6,22.7,31.0,0.0
2019-11-26,Uttar Pradesh,246.1,20.7,14.0,28.9,0.0
2019-11-27,Delhi,68.5,20.4,14.5,27.9,0.0
2019-11-27,Karnataka,226.2,21.9,20.0,28.3,0.3
2019-11-27,Maharashtra,418.4,28.8,21.4,33.4,0.0
2019-11-27,Rajasthan,230.5,21.9,20.0,28.3,0.3
2019-11-27,Tamil Nadu,321.4,28.5,26.6,32.0,0.0
2019-11-27,Uttar Pradesh,236.4,21.5,14.6,28.6,0.0
2019-11-28,Delhi,64.9,18.3,16.2,27.4,0.0
2019-11-28,Karnataka,226.8,22.6,19.2,27.8,0.0
2019-11-28,Maharashtra,413.0,29.2,22.4,33.6,0.0
2019-11-28,Rajasthan,233.4,22.6,19.2,27.8,0.0
2019-11-28,Tamil Nadu,315.8,27.7,23.7,31.1,45.0
2019-11-28,Uttar Pradesh,246.0,22.2,17.1,29.7,0.0
2019-11-29,Delhi,61.6,18.1,12.5,24.6,0.0
2019-11-29,Karnataka,210.2,22.5,19.4,28.4,0.0
2019-11-29,Maharashtra,404.0,29.5,22.6,34.2,0.0
2019-11-29,Rajasthan,227.8,22.5,19.4,28.4,0.0
2019-11-29,Tamil Nadu,301.0,27.9,24.4,30.0,18.0
2019-11-29,Uttar Pradesh,250.5,18.5,15.4,29.8,0.0
2019-11-30,Delhi,136.7,15.8,13.0,24.9,0.0
2019-11-30,Karnataka,187.2,21.4,18.7,27.0,1.5
2019-11-30,Maharashtra,459.6,29.6,23.0,33.0,0.0
2019-11-30,Rajasthan,269.8,21.4,18.7,27.0,1.5
2019-11-30,Tamil Nadu,327.3,26.3,23.6,30.3,23.9
2019-11-30,Uttar Pradesh,449.6,19.3,13.7,28.35,0.0
2019-12-01,Delhi,139.1,15.7,9.4,23.2,0.0
2019-12-01,Karnataka,185.6,21.2,19.4,24.6,1.8
2019-12-01,Maharashtra,471.4,29.4,23.6,33.0,0.0
2019-12-01,Rajasthan,278.0,21.2,19.4,24.6,1.8
2019-12-01,Tamil Nadu,332.0,25.3,23.4,29.8,70.1
2019-12-01,Uttar Pradesh,461.2,18.8,13.2,26.9,0.0
2019-12-02,Delhi,135.2,15.0,8.0,23.4,0.0
2019-12-02,Karnataka,179.2,21.3,19.2,25.0,6.9
2019-12-02,Maharashtra,463.4,29.3,23.4,34.0,0.0
2019-12-02,Rajasthan,265.9,21.3,19.2,25.0,6.9
2019-12-02,Tamil Nadu,337.6,26.6,23.2,29.0,58.9
2019-12-02,Uttar Pradesh,403.0,16.8,14.1,25.6,0.0
2019-12-03,Delhi,136.1,15.4,9.1,24.3,0.0
2019-12-03,Karnataka,178.9,21.1,19.4,24.5,0.5
2019-12-03,Maharashtra,457.8,29.4,23.7,33.0,0.0
2019-12-03,Rajasthan,244.4,21.1,19.4,24.5,0.5
2019-12-03,Tamil Nadu,338.7,27.8,25.2,30.2,7.9
2019-12-03,Uttar Pradesh,430.6,15.7,11.7,24.5,0.0
2019-12-04,Delhi,134.7,14.6,7.9,24.4,0.0
2019-12-04,Karnataka,190.3,21.2,18.8,26.0,0.0
2019-12-04,Maharashtra,460.8,29.6,23.4,34.4,0.0
2019-12-04,Rajasthan,257.8,21.2,18.8,26.0,0.0
2019-12-04,Tamil Nadu,339.2,27.4,25.8,30.6,2.0
2019-12-04,Uttar Pradesh,453.9,15.9,9.3,25.35,0.0
2019-12-05,Delhi,130.7,14.4,7.6,24.0,0.0
2019-12-05,Karnataka,198.1,20.8,18.0,26.0,0.0
2019-12-05,Maharashtra,464.0,29.2,25.3,32.0,1.0
